Time (s),p_chol_LE Tokens
27.532,2649077419.3488717
27.534,2650489610.069809
27.536,2651133572.768103
27.538,2651186551.318508
27.54,2650647785.256761
27.542,2649481841.6289353
27.544,2649419154.277013
27.546,2651022536.6688366
27.548000000000002,2651172243.6658077
27.55,2651182206.397389
27.552,2649177951.0587115
27.554000000000002,2649396033.3302126
27.556,2650515708.139407
27.558,2649473401.6694307
27.560000000000002,2650523002.559092
27.562,2649153748.9126596
27.564,2650489463.5191846
27.566,2649151632.725663
27.568,2649073446.8521543
27.57,2649392508.9377546
27.572,2649094076.3509417
27.574,2650491736.504039
27.576,2649478509.1648173
27.578,2651034061.0115733
27.580000000000002,2651179782.6464143
27.582,2649184798.8709536
27.584,2649402298.792595
27.586000000000002,2651023186.8438377
27.588,2649498510.0201187
27.59,2651034742.092521
27.592000000000002,2649180038.0509577
27.594,2650500385.992398
27.596,2651134435.5555663
27.598,2651186831.756755
27.6,2650650951.480139
27.602,2649484955.9038477
27.604,2649424877.837368
27.606,2651026682.368094
27.608,2650644136.103564
27.61,2651147484.118717
27.612000000000002,2650649762.0544147
27.614,2649485587.5603366
27.616,2650530279.337708
27.618000000000002,2649480192.5542965
27.62,2650532118.1045127
27.622,2649163536.7097626
27.624000000000002,2650499232.908349
27.626,2649161609.065216
27.628,2650999368.3642426
27.63,2649500593.3096485
27.632,2651035227.486269
27.634,2651177345.272685
27.636,2649502364.846719
27.638,2651033555.4839783
27.64,2650639712.2421384
27.642,2651144275.5755563
27.644000000000002,2649499208.167477
27.646,2650524992.9767923
27.648,2650608094.3072567
27.650000000000002,2649477631.3063617
27.652,2649097438.7206516
27.654,2650488404.6538143
27.656,2650608865.054053
27.658,2651141024.69512
27.66,2650645556.40915
27.662,2649162504.3533306
27.664,2649401206.630544
27.666,2650519865.187303
27.668,2650612051.9116793
27.67,2650616237.31254
27.672,2651141550.2005243
27.674,2649181441.3883133
27.676000000000002,2650498158.986354
27.678,2651133471.332867
27.68,2651185838.781369
27.682000000000002,2650647285.6947494
27.684,2650618735.813615
27.686,2651143495.1906266
27.688,2651184404.890281
27.69,2649180945.728046
27.692,2649401410.8299084
27.694,2650518711.3922887
27.696,2651130334.2164187
27.698,2651179175.2262306
27.7,2649496566.1647234
27.702,2649095513.173538
27.704,2650979573.246479
27.706,2649169266.9889755
27.708000000000002,2649070846.0138564
27.71,2650975054.6037674
27.712,2649487132.2915115
27.714000000000002,2649414119.2224345
27.716,2651012549.0888658
27.718,2650629935.8071165
27.72,2651135113.7050686
27.722,2649491297.180633
27.724,2649091579.1880546
27.726,2650978735.555076
27.728,2649486417.851153
27.73,2651023845.8650556
27.732,2649171066.700218
27.734,2650988058.4154797
27.736,2650631990.891827
27.738,2651138318.0786176
27.740000000000002,2650640481.323183
27.742,2651140115.491592
27.744,2649496139.615965
27.746000000000002,2649096362.029152
27.748,2649390232.876469
27.75,2649087394.970724
27.752,2650978688.567884
27.754,2651166883.015374
27.756,2649493764.5613794
27.758,2649414205.958664
27.76,2649410722.580396
27.762,2649087867.8666377
27.764,2649066183.693713
27.766000000000002,2649065886.2334433
27.768,2649390471.45689
27.77,2651013727.389493
27.772000000000002,2649490081.7828913
27.774,2649093145.5878444
27.776,2650978681.3829074
27.778000000000002,2649488516.331733
27.78,2651023582.3178215
27.782,2651167300.6733747
27.784,2650635879.551214
27.786,2650608334.7119884
27.788,2650608040.686614
27.79,2651131065.2305937
27.792,2650632337.396743
27.794,2651131876.046456
27.796,2651172163.8725224
27.798000000000002,2649488749.7579803
27.8,2649409038.344787
27.802,2649082981.8642125
27.804000000000002,2649062677.284723
27.806,2649386003.327045
27.808,2650511486.6691036
27.810000000000002,2649150489.7377152
27.812,2649391657.620474
27.814,2650513191.006792
27.816,2649150850.3738785
27.818,2649393061.71158
27.82,2651010813.9477487
27.822,2649166852.5874953
27.824,2650486494.9857216
27.826,2650597472.6943
27.828,2649469005.38513
27.830000000000002,2649090524.8450055
27.832,2650977032.968891
27.834,2651164435.74092
27.836000000000002,2649492967.40246
27.838,2649414054.005704
27.84,2650513949.135821
27.842000000000002,2651124137.245559
27.844,2651174546.103598
27.846,2650635853.826163
27.848,2649467875.5958285
27.85,2650513841.758955
27.852,2650598751.631844
27.854,2649148840.0471535
27.856,2650481478.885516
27.858,2649142749.604369
27.86,2649062919.2742257
27.862000000000002,2649381996.2539935
27.864,2649081936.6101274
27.866,2650479188.787591
27.868000000000002,2650600228.9723644
27.87,2649472776.4791274
27.872,2650520285.619851
27.874000000000002,2650605978.0953135
27.876,2649475601.9277854
27.878,2649094247.031016
27.88,2650485056.4564652
27.882,2649469373.860647
27.884,2649415713.1648846
27.886,2651019740.0983977
27.888,2649173456.15593
27.89,2649075434.9954853
27.892,2649393122.367061
27.894000000000002,2650515696.721579
27.896,2651131635.8091955
27.898,2650641340.9833107
27.900000000000002,2650615063.671166
27.902,2649475971.532032
27.904,2651023845.7441654
27.906,2651168760.945102
27.908,2649174099.8388367
27.91,2649395096.450294
27.912,2650513707.4403253
27.914,2649470774.6541247
27.916,2649092898.179802
27.918,2650484111.856773
27.92,2650604604.657819
27.922,2649475086.7390776
27.924,2651024157.5948815
27.926000000000002,2650633356.819673
27.928,2649155667.075366
27.93,2649395320.6210375
27.932000000000002,2649090014.713245
27.934,2649068043.434053
27.936,2649391385.329819
27.938,2650514350.8394866
27.94,2651130355.2470174
27.942,2650642428.5366163
27.944,2649159958.2253704
27.946,2649075453.750977
27.948,2649068996.5969925
27.95,2650979893.658672
27.952,2649492675.8076615
27.954,2650527833.7126527
27.956,2649475095.984458
27.958000000000002,2650524598.590055
27.96,2649474988.5620327
27.962,2649098280.9301443
27.964000000000002,2649071387.551444
27.966,2649394447.3787804
27.968,2651022062.164878
27.97,2650642382.7382245
27.972,2649482579.962915
27.974,2649423484.365854
27.976,2651022722.608933
27.978,2649496100.068744
27.98,2651029903.0557303
27.982,2649175197.8972635
27.984,2650495438.934647
27.986,2649154255.5547123
27.988,2650991945.0637903
27.990000000000002,2650636614.568923
27.992,2650615110.9367533
27.994,2649158321.758873
27.996000000000002,2649396096.7690454
27.998,2650515998.593967
28.0,2649473392.4984202
28.002,2649095517.7714915
28.004,2649393743.154758
28.006,2649414372.1515045
28.008,2651022558.1337175
28.01,2651174270.45735
28.012,2649498440.0279465
28.014,2649096040.713432
28.016000000000002,2649390111.643966
28.018,2651013328.7439365
28.02,2650631251.2086306
28.022000000000002,2649471236.374448
28.024,2651019296.418339
28.026,2649166676.297978
28.028000000000002,2649068325.4695215
28.03,2650974984.1900744
28.032,2649485413.0121384
28.034,2650520412.2467937
28.036,2651127752.9268403
28.038,2650636650.1560616
28.04,2649472947.6440697
28.042,2649412986.5040298
28.044,2650514036.443807
28.046,2649151968.158606
28.048000000000002,2649395803.416566
28.05,2651015824.545109
28.052,2649173122.625266
28.054000000000002,2650495297.8819766
28.056,2649155508.808275
28.058,2650993462.5399885
28.060000000000002,2649176686.63593
28.062,2650499757.7234216
28.064,2651135571.7702446
28.066,2651187816.279711
28.068,2651191508.2255054
28.07,2650651829.804634
28.072,2649484066.133213
28.074,2651033347.751712
28.076,2649181704.501982
28.078,2650996289.0193624
28.080000000000002,2649495047.1437535
28.082,2650525692.117494
28.084,2649154734.479866
28.086000000000002,2650987247.529742
28.088,2649490121.601682
28.09,2649093997.0373383
28.092000000000002,2649067602.731067
28.094,2649066784.8066297
28.096,2650483402.165975
28.098,2649473190.2737856
28.1,2649096717.9413004
28.102,2650485195.332713
28.104,2650605696.2180696
28.106,2649475908.4087644
28.108,2649414834.832535
28.11,2649090234.742713
28.112000000000002,2649391920.618478
28.114,2650515941.1529007
28.116,2649473756.5908275
28.118000000000002,2650524839.62475
28.12,2649475267.7828894
28.122,2651027736.80866
28.124000000000002,2651174839.5301337
28.126,2650646171.33151
28.128,2649160951.049106
28.13,2649075002.949386
28.132,2649068378.926395
28.134,2650484685.317544
28.136,2651130712.7093287
28.138,2649179946.229096
28.14,2650498744.5245447
28.142,2649477019.4903994
28.144000000000002,2650526195.27812
28.146,2649476752.945867
28.148,2649098571.4090242
28.150000000000002,2650487046.9216657
28.152,2649473960.5041223
28.154,2649420227.4995775
28.156000000000002,2650521655.6807795
28.158,2650612008.9662113
28.16,2650616001.726273
28.162,2649480431.704476
28.164,2649100026.8689966
28.166,2649074575.3040023
28.168,2649395804.347228
28.17,2650521252.4339724
28.172,2649479441.388321
28.174,2650531833.7299185
28.176000000000002,2651137112.649979
28.178,2649501500.0558877
28.18,2651034025.9219446
28.182000000000002,2651177048.6778092
28.184,2649502176.4267325
28.186,2649101216.8481035
28.188,2650490857.9204187
28.19,2649477593.420485
28.192,2650529881.9600143
28.194,2649478404.479175
28.196,2649103148.2493467
28.198,2650986841.3517127
28.2,2649496470.217951
28.202,2649102055.049546
28.204,2650989330.928034
28.206,2649180516.691239
28.208000000000002,2650502320.003562
28.21,2649479197.408204
28.212,2650531300.0618887
28.214000000000002,2649481807.5042887
28.216,2649424362.334701
28.218,2649419051.077614
28.22,2650524771.995528
28.222,2649478711.4500027
28.224,2650526929.5656395
28.226,2649477625.827355
28.228,2649100889.894105
28.23,2649074149.933508
28.232,2650486434.432189
28.234,2649155723.508974
28.236,2650494992.6088195
28.238,2649157334.4347873
28.240000000000002,2650498629.7680535
28.242,2651134887.5786624
28.244,2650649362.292301
28.246000000000002,2649166120.6821265
28.248,2650998466.2804394
28.25,2649500769.3504677
28.252,2649106045.758121
28.254,2649403593.5466795
28.256,2651029476.9298763
28.258,2650649576.85335
28.26,2649173168.372148
28.262,2651003644.274077
28.264,2649187622.4576373
28.266000000000002,2649090603.8942027
28.268,2649084571.1541724
28.27,2649085249.5334983
28.272000000000002,2650499397.7012105
28.274,2649169020.0241914
28.276,2649415055.3800144
28.278000000000002,2649110165.1918178
28.28,2650502970.743001
28.282,2651143035.747508
28.284,2650655688.5959496
28.286,2649492123.0929503
28.288,2650539458.7345223
28.29,2649171102.0604053
28.292,2651008027.0555143
28.294,2649511085.6483703
28.296,2651043828.0594606
28.298000000000002,2649508919.054621
28.3,2649434158.0612755
28.302,2650534451.900088
28.304000000000002,2649487937.7603383
28.306,2649111263.831076
28.308,2650997308.134295
28.310000000000002,2651183072.678502
28.312,2650657716.651538
28.314,2649172633.3099384
28.316,2651004627.6758327
28.318,2649187114.656458
28.32,2651002835.769439
28.322,2650644777.0307093
28.324,2651149501.102581
28.326,2651190353.850466
28.328,2649506957.755638
28.330000000000002,2649104235.630637
28.332,2649075883.1869936
28.334,2649398813.133666
28.336000000000002,2649100635.7102036
28.338,2650494076.4063606
28.34,2649480847.7058806
28.342000000000002,2649105891.4489813
28.344,2649402387.1716046
28.346,2649423748.507038
28.348,2650528499.300333
28.35,2650616884.6138873
28.352,2649167936.626788
28.354,2651001607.770473
28.356,2649504253.1492324
28.358,2649431107.614461
28.36,2651033705.842007
28.362000000000002,2651186637.390042
28.364,2650658411.4032326
28.366,2651154830.8229427
28.368000000000002,2649510352.970674
28.37,2649108956.12623
28.372,2649080681.9137964
28.374000000000002,2649403532.1084948
28.376,2649102348.5721817
28.378,2649082265.22768
28.38,2649083582.184726
28.382,2649083321.428902
28.384,2649408347.745125
28.386,2649431491.0429
28.388,2649110283.2925296
28.39,2649087159.3473206
28.392,2649086678.116952
28.394000000000002,2649087933.298254
28.396,2651001795.261412
28.398,2649513102.8716216
28.400000000000002,2651046005.394022
28.402,2650653308.1919584
28.404,2651158060.0200324
28.406000000000002,2649195753.046483
28.408,2649092250.290202
28.41,2650994192.33337
28.412,2649506542.5504284
28.414,2650540206.3960156
28.416,2650623880.607651
28.418,2650630480.8857512
28.42,2650629253.8734374
28.422,2650630773.5686545
28.424,2651157315.675937
28.426000000000002,2649196667.578116
28.428,2649415174.233433
28.43,2651036107.786146
28.432000000000002,2650655598.25215
28.434,2651160652.023118
28.436,2649515122.485455
28.438,2649113896.0695286
28.44,2650998932.038524
28.442,2650651872.461175
28.444,2650632603.146838
28.446,2650632829.7190385
28.448,2650633575.755102
28.45,2649180001.665535
28.452,2650512093.269802
28.454,2649490390.308375
28.456,2649434708.2918534
28.458000000000002,2651038495.3165736
28.46,2650656390.9400134
28.462,2649498418.5396943
28.464000000000002,2650544646.653769
28.466,2650629206.5332584
28.468,2649498591.4676967
28.47,2651047525.290528
28.472,2650658790.437832
28.474,2651163418.9228997
28.476,2649199773.6842384
28.478,2651012723.326903
28.48,2649194753.832809
28.482,2650517698.00939
28.484,2650631114.8193235
28.486,2650637254.3902307
28.488,2651162221.1058316
28.490000000000002,2649200647.4172316
28.492,2649098714.610995
28.494,2649090797.218712
28.496000000000002,2650506703.7659903
28.498,2649495921.149092
28.5,2649119549.7152634
28.502,2651006129.2125926
28.504,2651193527.359201
28.506,2650667868.9850893
28.508,2649500596.440169
28.51,2650546528.9415812
28.512,2650631056.022349
28.514,2651160868.697815
28.516000000000002,2649519453.2550592
28.518,2649439178.0004706
28.52,2649113160.9491205
28.522000000000002,2651002847.1294146
28.524,2649194973.734091
28.526,2649418432.6143503
28.528000000000002,2650536243.409119
28.53,2651149949.1196146
28.532,2650662278.779968
28.534,2649181116.586602
28.536,2649095218.4987416
28.538,2650505820.635919
28.54,2649494412.3367214
28.542,2649441712.81922
28.544,2651043688.198392
28.546,2650661576.273671
28.548000000000002,2649184172.8471656
28.55,2651016494.6340046
28.552,2649198999.1025143
28.554000000000002,2649422261.9139843
28.556,2650542561.9382434
28.558,2649499620.5012007
28.560000000000002,2649442444.094015
28.562,2649440504.1265054
28.564,2649441763.0826116
28.566,2649443297.2620387
28.568,2650547705.878839
28.57,2649503983.235267
28.572,2650556247.812295
28.574,2649187797.0518875
28.576,2651019868.440968
28.578,2649522526.911622
28.580000000000002,2650557140.0018163
28.582,2651162761.9412575
28.584,2649528351.3885636
28.586000000000002,2649447731.8510227
28.588,2651050268.3071313
28.59,2649203801.3761477
28.592000000000002,2651022864.50339
28.594,2649203602.285651
28.596,2649106458.749874
28.598,2649424904.7310038
28.6,2651051861.3505135
28.602,2649208666.9439244
28.604,2649433791.067284
28.606,2650554157.64756
28.608,2650646919.9361424
28.61,2651179189.858601
28.612000000000002,2651222261.2037654
28.614,2650682677.2729597
28.616,2649516596.801513
28.618000000000002,2651066085.3455763
28.62,2649214390.478967
28.622,2649114603.642502
28.624000000000002,2649429587.359268
28.626,2650555850.956288
28.628,2649512123.4741025
28.63,2649134366.385039
28.632,2651020111.7534895
28.634,2649528056.0112643
28.636,2650561333.735486
28.638,2651166363.9047923
28.64,2650675235.394226
28.642,2649193156.400784
28.644000000000002,2649431823.2589197
28.646,2651051456.26166
28.648,2651206622.265121
28.650000000000002,2649530873.4565477
28.652,2649452056.7223554
28.654,2649445450.474309
28.656000000000002,2651049960.5830235
28.658,2649524041.157085
28.66,2649448169.9650617
28.662,2651050737.580028
28.664,2649522351.7763
28.666,2649125096.7995496
28.668,2649422813.634831
28.67,2650547823.8046937
28.672,2650640276.707518
28.674,2651170775.306559
28.676000000000002,2649209438.5459876
28.678,2649106150.3935437
28.68,2651010689.8893075
28.682000000000002,2649203361.6485825
28.684,2650525215.502561
28.686,2651161195.279241
28.688,2649209953.7975416
28.69,2651024149.825561
28.692,2651200997.537411
28.694,2649527025.786042
28.696,2650551822.4541454
28.698,2649181588.4524555
28.7,2651018419.3425474
28.702,2651199653.020357
28.704,2651213333.367516
28.706,2651214060.2586193
28.708000000000002,2649527478.28657
28.71,2651058004.7142982
28.712,2649202609.511757
28.714000000000002,2649424764.315021
28.716,2650545121.6003213
